device_id,usage_count,unique_users
08232D,23,23
05979D,23,23
46667D,23,23
U0311,23,23
07468D,23,23
01791D,23,23
41969D,23,23
03116D,23,23
09529D,23,23
粤B30408D,23,23
粤BBA472,23,23
04390D,23,23
00350D,23,23
DT4847,23,22
01358D,23,23
08832D,23,23
粤B09692D,23,23
粤BW3075,23,23
粤B45232D,23,23
01250D,23,23
07368D,23,23
09056D,23,23
08585D,23,23
07148D,23,23
CH776,23,23
粤BAY407,23,23
粤B06183D,23,23
08485D,23,23
CH865,23,23
49773D,23,23
00287D,23,23
DP240,23,23
06927D,23,23
00408D,23,23
02365D,23,23
粤B03381D,23,23
04960D,23,23
粤B36206D,23,23
08667D,23,23
06429D,23,23
T2547,23,23
01143D,23,23
02220D,23,23
03372D,23,23
粤BBB962,23,23
00702D,23,23
08362D,23,23
02257D,23,23
粤BBE383,23,23
45999D,23,23
DP435,23,23
34493D,23,23
04309D,23,23
37130D,23,23
05712D,23,23
04750D,23,23
粤B01739D,23,23
00002D,23,23
49915D,23,23
粤B02161D,23,23
粤B00731D,23,23
05998D,23,23
40178D,23,23
01859D,23,23
08055D,23,23
08925D,23,22
粤BP5756,23,23
02709D,23,23
03867D,23,23
34849D,23,23
U0471,23,21
粤B08627D,23,23
粤B39858D,23,23
粤B01523D,23,23
粤B45275D,23,23
CH689,23,23
02396D,23,23
31767D,23,23
粤BBE749,23,23
03645D,23,23
CC552,23,23
粤B36567D,23,23
30951D,23,23
31301D,23,23
07589D,23,23
粤B09252D,23,23
41271D,23,23
01353D,23,23
粤B31952D,23,23
37686D,23,23
09033D,23,23
03390D,23,23
05206D,23,23
粤B06315D,23,23
07407D,23,23
粤B38839D,23,23
00237D,23,23
粤B30363D,23,23
DS3447,23,23
34087D,23,23
07241D,23,23
06867D,23,23
07246D,23,23
粤B04733D,23,23
粤B38216D,23,23
03825D,23,23
05482D,23,23
01677D,23,23
粤B31569D,23,23
IGT-126,23,23
CB352,23,23
粤B06000D,23,23
粤B07652D,23,23
00441D,23,23
07222D,23,23
03190D,23,23
46612D,23,23
粤B31517D,23,23
04320D,23,23
CC097,23,23
08006D,23,23
粤B34659D,23,23
34927D,23,23
CC346,23,23
粤B03551D,23,23
粤B01430D,23,23
07112D,23,23
粤B08460D,23,23
粤B47986D,23,23
粤B01027D,23,23
06512D,23,23
07088D,23,23
R7094,23,23
U0017,23,23
粤B43053D,23,23
36558D,23,23
粤B49970D,23,23
05873D,23,23
粤B35366D,23,23
粤B38962D,23,23
45657D,23,23
DT2427,23,23
31901D,23,23
粤B00477D,23,23
02489D,23,23
35841D,23,23
41121D,23,23
粤B39957D,23,23
04808D,23,23
02863D,23,23
37622D,23,23
02951D,23,23
05578D,23,23
34919D,23,23
00536D,23,23
粤B06399D,23,21
08769D,23,23
粤B04255D,23,23
31733D,23,23
06011D,23,23
03025D,23,23
CM051,23,23
33533D,23,23
06756D,23,23
T4441,23,23
宽AGM-110,23,23
粤B07035D,23,23
05638D,23,23
07619D,23,23
粤B08955D,23,23
39311D,23,23
粤B36279D,23,23
粤B45610D,23,23
04122D,23,23
49037D,23,23
05675D,23,23
粤BBE146,23,23
09451D,23,23
粤B01336D,23,23
04293D,23,23
CM057,23,23
04832D,23,20
粤B45798D,23,23
粤B45068D,23,23
05442D,23,23
04868D,23,23
05659D,23,23
49731D,23,23
01073D,23,23
03305D,23,23
粤B47931D,23,23
07617D,23,23
粤B05182D,23,23
48620D,23,23
粤B38240D,23,23
01196D,23,23
42196D,23,23
粤B36285D,23,23
粤B42032D,23,23
08401D,23,23
06770D,23,23
34392D,23,23
03711D,23,23
05631D,23,23
粤B37176D,23,23
45919D,23,23
48642D,23,23
00729D,23,23
47449D,23,23
01942D,23,23
05681D,23,23
37140D,23,23
03612D,23,23
40191D,23,23
粤B07258D,23,23
02381D,23,23
BW702,23,23
00275D,23,23
08958D,23,23
31986D,23,23
CJ998,23,23
07823D,23,23
粤B02452D,23,23
粤B09473D,23,23
02142D,23,23
CH789,23,23
05332D,23,23
00872D,23,23
01561D,23,23
06219D,23,23
CN795,23,23
33652D,23,23
CN839,23,23
34850D,23,23
粤B07160D,23,23
粤B07737D,23,23
45197D,23,23
09593D,23,23
36302D,23,23
48211D,23,23
粤B49146D,23,23
粤B37072D,23,23
粤B36220D,23,23
49039D,23,23
粤B39818D,23,23
04890D,23,23
01402D,23,23
粤BBA046,23,23
49769D,23,23
01068D,23,23
07650D,23,23
粤B09241D,23,23
06005D,23,23
05549D,23,23
00457D,23,23
粤B09865D,23,23
34326D,23,23
T4370,23,23
01219D,23,23
粤B03899D,23,23
47723D,23,23
37592D,23,23
粤B06086D,23,23
08202D,23,23
09713D,22,22
粤B04693D,22,22
01902D,22,22
粤B49990D,22,22
04609D,22,22
粤BT7040,22,22
06301D,22,22
粤B08881D,22,22
00200D,22,22
CK336,22,22
02946D,22,22
粤B45735D,22,22
04352D,22,22
粤B01796D,22,22
38912D,22,22
CN781,22,22
46970D,22,22
44002D,22,22
39775D,22,22
03337D,22,22
粤B37522D,22,22
38407D,22,22
粤B08516D,22,21
09013D,22,22
01900D,22,22
02676D,22,22
粤B45080D,22,22
34359D,22,22
CN756,22,22
粤B39752D,22,21
粤B07216D,22,22
08712D,22,22
02525D,22,22
粤B39762D,22,22
01862D,22,22
37745D,22,22
42695D,22,22
06655D,22,22
49722D,22,22
DN4581,22,22
02181D,22,22
08169D,22,22
40598D,22,22
粤BBA633,22,22
09979D,22,21
33930D,22,22
粤B02032D,22,22
粤B33888D,22,22
00710D,22,22
07105D,22,22
粤BBA743,22,22
粤B33823D,22,22
06787D,22,22
粤B00102D,22,22
04843D,22,22
02632D,22,22
粤B40532D,22,22
45033D,22,22
00279D,22,22
02409D,22,22
36740D,22,22
43035D,22,22
04200D,22,22
34405D,22,22
35218D,22,22
09181D,22,22
T4321,22,22
CM042,22,22
CH931,22,22
06729D,22,22
07592D,22,22
粤BAY403,22,22
粤B01448D,22,22
CP951,22,22
07581D,22,22
CN659,22,22
粤B38415D,22,22
U0240,22,22
00486D,22,22
43280D,22,21
46982D,22,22
06216D,22,22
粤B09831D,22,22
35636D,22,22
07920D,22,22
09993D,22,22
31760D,22,22
粤B07755D,22,22
粤B38375D,22,22
34193D,22,22
粤B05831D,22,22
BV441,22,22
02402D,22,22
粤B09602D,22,22
06492D,22,22
粤B06555D,22,22
47470D,22,22
09682D,22,22
00691D,22,22
45878D,22,22
06972D,22,22
35657D,22,22
09990D,22,22
02653D,22,22
粤B02983D,22,21
粤B06167D,22,21
粤BAY376,22,22
41999D,22,22
41407D,22,22
粤B00176D,22,22
粤B40321D,22,22
粤B03450D,22,22
05739D,22,22
08935D,22,22
粤B08513D,22,22
DT4947,22,22
31729D,22,22
03040D,22,22
47452D,22,22
粤B41239D,22,22
粤B33525D,22,22
02657D,22,22
BW267,22,22
粤B38988D,22,22
06933D,22,22
03686D,22,22
粤B32289D,22,22
DR4740,22,22
粤B09303D,22,22
CJ879,22,22
46219D,22,22
粤B04692D,22,22
粤B08581D,22,22
04646D,22,22
粤B39880D,22,22
粤B07255D,22,22
00737D,22,22
粤B30391D,22,22
CN449,22,22
BW762,22,22
06027D,22,22
粤B07435D,22,22
T7493,22,22
42186D,22,22
CC357,22,22
04237D,22,22
粤B03488D,22,22
05280D,22,22
08896D,22,22
33529D,22,22
48250D,22,22
02885D,22,22
粤B03756D,22,22
粤BT9543,22,22
00807D,22,22
37612D,22,22
47775D,22,22
08876D,22,22
粤B06223D,22,22
粤B44082D,22,22
08181D,22,22
01198D,22,22
07290D,22,22
02228D,22,22
粤B41628D,22,22
CN769,22,22
粤B32511D,22,22
DT7240,22,22
粤B48268D,22,22
CM172,22,22
粤B34836D,22,22
08449D,22,22
07050D,22,22
34026D,22,22
08737D,22,22
05580D,22,21
粤B48657D,22,22
31817D,22,22
粤B31103D,22,22
05862D,22,22
粤B09085D,22,22
42043D,22,22
08170D,22,22
粤B42048D,22,22
U0571,22,22
34846D,22,22
粤B48858D,22,22
01056D,22,22
33942D,22,22
06242D,22,22
粤B45162D,22,22
04836D,22,22
35202D,22,22
粤B35303D,22,22
03285D,22,22
35275D,22,22
36372D,22,21
粤B45710D,22,22
粤B02067D,22,22
粤BAW347,22,22
05506D,22,22
04520D,22,22
45987D,22,22
35896D,22,22
粤B36790D,22,22
34402D,22,22
01001D,22,22
粤BBB479,22,22
粤B05720D,22,22
粤B38969D,22,22
粤BW7281,22,22
05252D,22,22
DP479,22,22
46869D,22,22
01852D,22,22
07736D,22,22
粤B45273D,22,22
36308D,22,22
39918D,22,22
粤B06588D,22,22
06380D,22,22
09759D,22,22
02751D,22,22
00650D,22,22
粤BBA630,22,22
37775D,22,22
09582D,22,22
T9942,22,22
08410D,22,22
粤B44021D,22,22
粤B34643D,22,22
粤B38369D,22,21
02187D,22,22
粤B37007D,22,22
BW325,22,22
04845D,22,22
45907D,22,22
42688D,22,22
粤B07149D,22,22
02023D,22,22
00580D,22,22
粤B31815D,22,22
粤B48673D,22,22
06132D,22,22
07329D,22,22
06993D,22,22
BW451,22,22
粤BBA390,22,22
34005D,22,22
31120D,22,22
U0495,22,22
粤B00191D,22,22
09556D,22,22
03719D,22,22
DT7447,22,22
00470D,22,22
09237D,22,22
粤B45173D,22,22
04067D,22,22
04675D,22,22
01427D,22,22
00741D,22,22
08872D,22,22
06969D,22,22
36376D,22,22
08436D,22,22
45821D,22,22
粤B34895D,22,22
01159D,22,22
粤B09148D,22,22
04831D,22,22
46873D,22,22
CH947,21,21
45953D,21,21
09842D,21,21
36715D,21,21
粤B09693D,21,21
07768D,21,21
粤B01795D,21,21
09645D,21,21
07731D,21,21
CN618,21,21
38949D,21,21
02569D,21,21
双AGM-113,21,21
00617D,21,21
49035D,21,21
46859D,21,21
粤B08447D,21,21
CJ216,21,21
03307D,21,21
粤B39723D,21,21
02641D,21,21
00685D,21,21
00695D,21,21
T9449,21,21
05732D,21,21
粤B00922D,21,21
03880D,21,21
37797D,21,21
粤B38497D,21,21
47751D,21,21
07677D,21,21
CH795,21,21
00379D,21,21
BV483,21,21
粤B05030D,21,20
粤B04709D,21,21
T4271,21,21
07090D,21,21
04480D,21,21
CN598,21,21
45213D,21,21
05676D,21,21
粤B39878D,21,21
粤B35661D,21,21
36243D,21,21
46951D,21,21
01807D,21,21
粤B45087D,21,21
粤B38886D,21,21
粤B32388D,21,21
03321D,21,21
08139D,21,21
07282D,21,21
01610D,21,21
粤B45747D,21,21
04077D,21,21
04375D,21,21
07238D,21,21
08350D,21,21
09837D,21,21
41192D,21,21
34052D,21,21
35217D,21,21
47451D,21,21
粤B32508D,21,21
34068D,21,21
31516D,21,21
05337D,21,21
03921D,21,21
粤B43079D,21,21
40597D,21,21
05815D,21,21
00507D,21,21
49026D,21,21
38223D,21,21
T9653,21,21
CN706,21,21
粤B03903D,21,21
01031D,21,21
粤B41293D,21,21
07912D,21,21
粤B38882D,21,21
03660D,21,21
37109D,21,21
09038D,21,21
02226D,21,21
40370D,21,21
粤BN5421,21,21
01245D,21,21
04682D,21,21
粤B09119D,21,21
32382D,21,21
CM036,21,21
粤B38209D,21,21
CM145,21,21
04799D,21,21
01329D,21,21
粤BN6420,21,21
粤B03107D,21,21
宽AGM-116,21,21
CC427,21,21
36778D,21,21
43241D,21,21
00891D,21,21
00722D,21,21
粤B35342D,21,21
粤B44057D,21,21
09226D,21,21
00528D,21,21
07313D,21,21
08527D,21,21
01621D,21,21
08146D,21,21
粤B09936D,21,20
46813D,21,21
05891D,21,21
CH725,21,21
粤B35377D,21,21
DN5640,21,21
粤B31567D,21,21
粤B32572D,21,21
粤B47957D,21,21
粤B06831D,21,21
粤B34491D,21,21
粤B32585D,21,21
DT9040,21,21
08353D,21,21
粤B09212D,21,21
09186D,21,21
粤B00185D,21,21
06959D,21,21
04762D,21,21
粤B34397D,21,21
35979D,21,21
08495D,21,21
粤B06285D,21,21
07271D,21,21
02223D,21,21
U0346,21,21
03352D,21,21
02541D,21,21
粤B09191D,21,21
49012D,21,21
02338D,21,21
07440D,21,21
07613D,21,21
49928D,21,21
09010D,21,21
CM032,21,21
粤B05742D,21,21
45881D,21,21
36703D,21,21
N6530,21,21
41182D,21,21
粤B30127D,21,21
粤B09166D,21,21
粤B30928D,21,21
粤B31737D,21,21
42125D,21,21
07249D,21,21
06372D,21,21
粤B39110D,21,21
06195D,21,21
00707D,21,20
02012D,21,21
04406D,21,21
粤B34147D,21,21
粤B30385D,21,21
U0472,21,21
粤BBA757,21,21
粤BBA685,21,21
粤B40538D,21,21
34106D,21,21
粤BBA056,21,21
粤B02406D,21,21
粤B34588D,21,21
04431D,21,21
CN752,21,21
05266D,21,21
CJ261,21,21
01249D,21,21
CK322,21,21
45979D,21,21
CK038,21,21
05925D,21,20
37782D,21,21
39000D,21,21
04020D,21,21
CN721,21,21
粤B48623D,21,21
粤B36586D,21,21
03729D,21,21
30378D,21,21
46286D,21,21
粤B42649D,21,21
08331D,21,21
U0542,21,20
05415D,21,21
07157D,21,21
45981D,21,21
46636D,21,21
DT2475,21,21
00556D,21,21
07178D,21,21
00906D,21,21
CB331,21,21
粤B49967D,21,21
04155D,21,21
31190D,21,21
01465D,21,21
粤B02918D,21,21
49090D,21,21
粤B33969D,21,20
BV142,21,21
01752D,21,21
49761D,21,21
粤B08082D,21,21
03892D,21,21
粤BZ7482,21,21
06170D,21,21
粤B31178D,21,21
06308D,21,21
49921D,21,21
粤B06303D,21,21
粤B36307D,21,21
08616D,21,20
04828D,21,21
09430D,21,21
42039D,21,21
粤B38993D,21,21
49598D,21,21
CH498,21,21
粤B33812D,21,21
CM031,21,19
粤B09307D,21,21
47486D,21,21
04371D,21,21
05273D,21,21
35852D,21,21
粤B34662D,21,21
31587D,21,21
CJ326,21,21
30496D,21,21
33580D,21,21
粤B30307D,21,21
粤B37688D,21,21
CN733,21,21
09258D,21,21
41988D,21,21
00038D,21,21
进AGM06-07,21,21
45250D,21,21
37720D,21,21
粤BN7017,21,21
31996D,21,21
47707D,21,21
粤B48806D,21,21
33879D,21,21
42035D,21,21
07927D,21,21
07872D,21,21
粤BBE403,21,21
07091D,21,21
35619D,21,21
02661D,21,21
DN5207,21,21
粤B34341D,21,21
05106D,21,21
46255D,21,21
进AGM08-09,21,21
粤B00151D,21,21
粤B31359D,21,21
02359D,21,21
CH815,21,21
CJ923,20,20
03203D,20,20
35229D,20,20
00208D,20,20
CK328,20,20
00027D,20,20
U0412,20,20
DT6141,20,20
49716D,20,20
粤B06549D,20,19
粤B05763D,20,20
03622D,20,20
00759D,20,20
42601D,20,20
02660D,20,20
41476D,20,20
00615D,20,20
粤B03919D,20,20
粤B31925D,20,20
04029D,20,20
粤B32561D,20,20
04098D,20,20
05511D,20,20
01746D,20,20
39718D,20,20
39173D,20,20
05769D,20,20
09916D,20,20
05617D,20,20
CH949,20,20
05883D,20,20
粤BZ7488,20,20
粤BW8230,20,20
34187D,20,20
06505D,20,20
粤B04468D,20,20
BW741,20,20
41156D,20,20
粤B47959D,20,20
CC556,20,20
粤B39779D,20,20
CN720,20,20
T9472,20,20
07527D,20,20
粤B35389D,20,20
35295D,20,20
03680D,20,20
06206D,20,20
33841D,20,20
04288D,20,20
粤B03447D,20,20
39849D,20,20
CN630,20,20
粤BBA657,20,20
CK291,20,20
粤B36249D,20,20
CN808,20,20
04305D,20,20
09335D,20,20
08746D,20,20
31743D,20,20
39851D,20,20
06660D,20,20
07607D,20,20
00713D,20,20
03856D,20,20
38379D,20,20
00349D,20,20
01093D,20,20
07793D,20,20
粤B47965D,20,20
31756D,20,20
DN4482,20,20
08836D,20,20
45905D,20,20
粤B03996D,20,20
04070D,20,20
07510D,20,20
05605D,20,20
05667D,20,20
41957D,20,20
粤B39968D,20,20
07081D,20,20
DS1741,20,20
粤B01560D,20,20
粤B35331D,20,20
T9452,20,20
00637D,20,20
粤B00418D,20,20
粤B05089D,20,20
46996D,20,20
02179D,20,20
09372D,20,20
46265D,20,20
37518D,20,20
CH418,20,20
U0426,20,20
46622D,20,20
46619D,20,20
46916D,20,20
粤B33202F,20,20
粤B32597D,20,20
粤B06159D,20,20
04710D,20,20
35231D,20,20
CM033,20,20
粤B01949D,20,20
31839D,20,20
39813D,20,20
粤B05468D,20,20
粤B42622D,20,20
01459D,20,20
粤B03167D,20,20
粤B30388D,20,20
08455D,20,20
04397D,20,20
06008D,20,20
粤B41972D,20,20
粤B39172D,20,20
05826D,20,20
02105D,20,20
31905D,20,19
31763D,20,20
粤B07523D,20,20
BS585,20,20
02912D,20,20
粤B31388D,20,20
粤B06125D,20,20
33342D,20,20
45890D,20,20
粤B03507D,20,20
33451D,20,20
08443D,20,20
CK282,20,20
07171D,20,20
05560D,20,20
08943D,20,20
04916D,20,19
粤B00286D,20,20
U0448,20,20
粤BBA011,20,20
32662D,20,20
34339D,20,20
06926D,20,20
粤B07725D,20,20
05860D,20,20
34566D,20,20
45827D,20,20
01367D,20,20
CM052,20,20
49056D,20,20
粤B09589D,20,20
04522D,20,20
34551D,20,20
U0451,20,20
粤B34369D,20,20
粤B31881D,20,20
粤B40338D,20,20
DT9473,20,20
04556D,20,20
33512D,20,20
CC307,20,20
08373D,20,20
06287D,20,20
01608D,20,20
04873D,20,20
31195D,20,20
01918D,20,20
粤B02080D,20,20
粤BBB766,20,20
04182D,20,20
粤BZ7467,20,19
粤B07727D,20,20
CM107,20,20
30347D,20,20
粤B04727D,20,20
08299D,20,20
02162D,20,20
04753D,20,20
07522D,20,20
09520D,20,20
07882D,20,20
粤B39753D,20,20
粤B09290D,20,19
粤B39705D,20,20
00805D,20,20
06748D,20,20
45926D,20,20
01853D,20,20
粤B41421D,20,20
05661D,20,20
03702D,20,20
粤B09722D,20,20
粤BBA780,20,20
06483D,20,20
04575D,20,20
41147D,20,20
粤B33379D,20,20
DN6693,20,20
04796D,20,20
00892D,20,20
00540D,20,20
34312D,20,20
00342D,20,20
粤B08131D,20,20
04110D,20,20
粤B45776D,20,20
粤B31910D,20,20
粤B40131D,20,19
粤B41922D,20,20
06245D,20,20
37746D,20,20
06118D,20,20
粤B06785D,20,20
34628D,20,20
30416D,20,20
粤B00453D,20,20
06718D,20,20
02759D,20,20
BW657,20,20
49510D,20,20
07889D,20,20
粤B37650D,20,20
03483D,20,20
09736D,20,20
04415D,20,20
00812D,20,20
DP453,20,20
46889D,20,20
03395D,20,19
BW242,20,20
08949D,20,20
双AGM-118,20,19
09651D,20,20
09530D,20,20
N4847,20,20
粤B06335D,20,20
粤B48876D,20,20
粤B01921D,20,20
07945D,20,20
01769D,20,20
37103D,20,20
粤B43082D,20,20
08749D,20,20
05376D,20,20
01580D,20,20
07709D,20,20
31715D,20,20
粤B32601D,20,20
粤B01325D,20,20
32257D,20,20
粤B00466D,20,20
37051D,20,20
45031D,20,20
DP426,20,20
05250D,20,20
粤B38230D,20,20
粤B08258D,20,20
31155D,20,20
粤BN5046,20,20
06141D,20,20
05117D,20,20
37730D,20,20
04661D,20,20
粤B31828D,20,20
U0480,20,20
45961D,20,20
粤B39362D,19,19
01925D,19,18
09021D,19,19
DN4655,19,19
CJ675,19,19
粤BBA400,19,19
09063D,19,19
02221D,19,19
01037D,19,19
粤BZ7486,19,19
36367D,19,19
42018D,19,19
粤B48643D,19,19
DN4103,19,19
40121D,19,19
05951D,19,19
粤B37138D,19,19
粤B39165D,19,19
49563D,19,19
41226D,19,19
粤B02600D,19,19
CM073,19,19
01612D,19,19
31849D,19,19
07888D,19,19
41171D,19,19
粤B06538D,19,19
粤B34459D,19,19
37638D,19,19
46655D,19,19
00611D,19,19
05887D,19,19
粤B08899D,19,19
粤B34829D,19,19
粤B44071D,19,19
DT6402,19,19
34006D,19,19
01095D,19,19
08938D,19,19
08752D,19,19
粤B45045D,19,19
07120D,19,19
粤B34409D,19,18
粤B08859D,19,19
CN747,19,19
39403D,19,19
粤B36525D,19,19
粤B37187D,19,19
粤B09100D,19,19
粤B49155D,19,19
08123D,19,19
04871D,19,19
05587D,19,19
CN775,19,19
粤B34816D,19,19
粤B32970D,19,19
粤B33869D,19,19
34480D,19,19
粤B33968D,19,19
05073D,19,19
31192D,19,19
00361D,19,19
05372D,19,19
02513D,19,19
03745D,19,19
00017D,19,19
CH763,19,19
09549D,19,19
T6487,19,19
06459D,19,19
粤BJ9819,19,19
U0273,19,19
粤B00179D,19,19
04706D,19,19
粤B08963D,19,19
01407D,19,19
32318D,19,19
01305D,19,19
38077D,19,19
粤BZ7445,19,19
03605D,19,19
00007D,19,19
06150D,19,19
03753D,19,19
CK118,19,19
粤B35806D,19,19
粤B05757D,19,19
38413D,19,19
47722D,19,19
06428D,19,19
08352D,19,19
08759D,19,19
46692D,19,19
DN4837,19,19
粤B32509D,19,19
38273D,19,19
粤BBA101,19,19
粤B01539D,19,19
粤BAB693,19,19
05438D,19,19
09817D,19,19
05260D,19,19
06083D,19,19
粤B04683D,19,19
41428D,19,19
04742D,19,18
04256D,19,19
09915D,19,19
06520D,19,19
08523D,19,19
45695D,19,19
30915D,19,19
04473D,19,19
06571D,19,19
05939D,19,19
40135D,19,19
粤B49956D,19,19
粤B03353D,19,19
CH985,19,18
38972D,19,19
U0189,19,19
05190D,19,19
49157D,19,19
粤B01083D,19,19
45855D,19,19
粤B09577D,19,18
02762D,19,19
03458D,19,19
粤B07425D,19,19
07915D,19,19
04120D,19,19
粤B38066D,19,19
CC342,19,19
粤B39982D,19,18
04398D,19,19
44020D,19,19
09961D,19,19
05847D,19,19
04497D,19,19
06062D,19,19
38078D,19,19
粤B09128D,19,19
01842D,19,19
38489D,19,19
39742D,19,19
40155D,19,19
33886D,19,19
粤B38098D,19,19
38236D,19,19
粤B05672D,19,19
08773D,19,19
08117D,19,19
粤B32302D,19,19
05120D,19,19
CA726,19,19
30436D,19,19
粤B33982D,19,19
07676D,19,19
01020D,19,19
CK005,19,19
CN745,19,19
BV440,19,19
CN697,19,19
DT3445,19,19
CB313,19,19
02519D,19,19
U0175,19,19
32320D,19,19
粤BBA375,19,19
09956D,19,19
U0372,19,19
粤B32637D,19,19
47456D,19,19
00549D,19,19
09766D,19,17
07668D,19,19
粤B03377D,19,19
01166D,19,19
粤B44047D,19,19
粤B38859D,19,19
01105D,19,19
04359D,19,19
42080D,19,19
粤B00485D,19,19
05177D,19,19
09301D,19,19
DT7041,19,19
09919D,19,19
粤B04423D,19,19
47780D,19,19
粤B49187D,19,19
36743D,19,19
02795D,19,19
粤B34133D,19,19
粤B03147D,19,19
粤B05118D,19,19
粤B38887D,19,19
粤B41902D,19,18
07421D,19,19
45015D,19,19
04676D,19,19
01079D,19,19
00293D,19,19
粤B34689D,19,19
01013D,19,19
粤B48632D,19,19
粤B36708D,19,19
01695D,19,17
02009D,19,19
粤B44096D,19,19
09542D,19,19
09031D,19,19
粤B33875D,19,19
BW542,19,19
CK201,19,19
粤B07997D,19,19
05535D,19,19
粤B06533D,19,19
07485D,19,19
CM037,19,19
07852D,19,19
46882D,19,19
08639D,19,19
粤B41289D,19,19
07821D,19,19
粤B36502D,19,19
粤B36730D,19,19
00352D,19,19
09596D,19,19
04856D,19,19
粤B41482D,19,19
CN675,19,19
粤B08141D,19,19
粤B08438D,19,19
01277D,19,19
07443D,19,19
09485D,19,19
粤B35308D,19,19
08778D,19,19
粤BBA615,19,19
06765D,19,19
粤B09590D,19,19
31827D,19,19
03632D,19,19
00292D,19,18
粤BBA209,19,19
09260D,19,19
粤B02367D,19,19
00261D,19,19
07063D,19,19
06193D,19,19
05358D,19,19
粤B35380D,19,19
04642D,19,19
34066D,19,19
07697D,19,19
CH503,19,19
04187D,19,19
02815D,19,19
06757D,19,19
07168D,19,19
47489D,19,19
02579D,19,19
02812D,19,19
09976D,19,19
粤B05159D,19,19
42096D,19,19
31745D,19,19
粤B04101D,19,19
46698D,19,19
06996D,19,19
07243D,19,19
05325D,19,19
粤B01940D,19,19
粤B03980D,19,19
粤B09750D,19,19
粤B36203D,19,19
粤B48255D,19,19
46611D,19,19
08127D,19,19
粤B42163D,19,19
46963D,19,19
粤B06272D,19,19
42602D,19,19
粤B05082D,19,19
粤B03937D,19,19
08355D,19,19
08790D,19,19
00886D,19,19
08440D,19,19
粤B39855D,19,19
30950D,19,19
CK330,19,19
粤B41929D,19,18
40163D,19,19
CH478,19,19
08441D,19,19
32243D,19,19
05006D,19,19
粤B38065D,19,19
09407D,19,19
粤B01283D,19,19
CJ890,18,18
00526D,18,18
CH426,18,18
06140D,18,18
粤B04801D,18,18
粤B02533D,18,18
04353D,18,18
41633D,18,18
粤B08002D,18,18
03382D,18,18
04207D,18,18
粤B35386D,18,18
09941D,18,18
04086D,18,18
02592D,18,18
05687D,18,18
35279D,18,18
05751D,18,18
45070D,18,18
45973D,18,18
34323D,18,18
09281D,18,18
06255D,18,18
01626D,18,18
45963D,18,18
31782D,18,18
粤B06273D,18,18
粤B03778D,18,15
04823D,18,18
03187D,18,18
37595D,18,17
粤B40519D,18,18
00006D,18,18
粤B04695D,18,18
45853D,18,18
粤BBA642,18,18
粤B44092D,18,18
粤B03057D,18,18
45892D,18,18
